법정동시군구코드,시군구,법정동,지번,단지명,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,해제여부,해제사유발생일,거래유형,중개사소재지,매도자,매수자,자치구
11650,서초구,서초동,1303-16,강남역 I'PARK,24.9,2024,11,4,27800,11,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1600-4,서초신성미소시티,30.56,2024,11,11,20500,7,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1309-1,서초동오피스텔,34.88,2024,11,2,26900,3,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,48.677,2024,11,6,43460,5,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,11,2,30800,14,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1355-8,중앙로얄오피스텔,30.36,2024,11,14,12000,12,1993,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1599-2,엘지서초에클라트,43.883,2024,11,12,38500,9,2004,O,24.11.27,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,신원동,659,해피트리앤,21.238,2024,11,15,17000,4,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-2,아크로텔 강남역,22.674,2024,11,15,26000,20,2016,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,611,서초포레지움,19.84,2024,11,12,15000,5,2018,None,None,중개거래,"경기 하남시, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1337-2,아크로텔 강남역,18.105,2024,11,9,18400,8,2016,None,None,중개거래,서울 강남구,법인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,33.575,2024,11,4,25700,8,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,659,해피트리앤,42.476,2024,11,6,40000,5,2015,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1685-3,아크로비스타,39.25,2024,11,6,50000,3,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,662,자연누리 오피스텔,21.39,2024,11,6,16500,3,2015,O,24.11.08,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,33.575,2024,11,6,25500,2,2003,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,33.575,2024,11,5,26000,9,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1542-13,서초에스알타워,28.69,2024,11,4,27000,9,2003,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,11,1,12400,3,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-1,삼호물산빌딩,71.44,2024,11,1,31700,20,1991,None,None,중개거래,서울 강남구,법인,개인,서초구
11650,서초구,서초동,1303-35,강남태영데시앙루브,63.71,2024,12,13,78000,9,2005,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1338-25,신명스카이뷰멤버스,28.18,2024,12,31,19000,6,2005,O,25.01.31,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-25,신명스카이뷰멤버스,28.18,2024,12,27,19000,6,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-34,솔라티움시티 강남,24.0744,2024,12,26,28000,11,2021,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1601-2,그린빌오피스텔,37.8,2024,12,27,21700,6,1999,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1316-5,부띠크 모나코,131.43,2024,12,20,230000,22,2008,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1309-1,서초동오피스텔,32.69,2024,12,27,24700,11,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,방배동,1031-3,(1031-3),28.8,2024,12,20,22700,3,1987,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,12,18,31000,7,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1623-3,피앤디 솔로빌,15.76,2024,12,27,13600,6,2005,None,None,중개거래,서울 서초구,법인,개인,서초구
11650,서초구,서초동,1303-35,강남태영데시앙루브,63.71,2024,12,12,78000,9,2005,O,25.02.28,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,12,21,29600,7,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-14,이즈타워,38.36,2024,12,20,25000,14,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1542-6,현대이에스에이2아파트,43.97,2024,12,30,51000,2,2003,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1542-6,현대이에스에이2아파트,81.44,2024,12,30,88500,2,2003,None,None,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,양재동,275-3,트윈타워,29.02,2024,12,14,18000,19,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-2,윈드스톤호피스텔빌딩,40.97,2024,12,18,19000,16,1992,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1309-2,강남역 2차 I'PARK,28.44,2024,12,31,26800,4,2013,None,None,중개거래,서울 강남구,개인,개인,서초구
11650,서초구,양재동,275-4,트윈타워,29.02,2024,12,27,17000,4,1991,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1302-1,서초오피스텔,22.11,2024,12,14,27000,3,1988,None,None,중개거래,"서울 도봉구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1303-35,강남태영데시앙루브,32.57,2024,12,30,32400,7,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,34.0,2024,12,17,32700,16,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-21,현대썬앤빌 서초,18.09,2024,12,14,18900,4,2015,None,None,중개거래,"서울 강남구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1339,강남헤븐리치 더 골드 181,17.6368,2024,12,5,19000,14,2018,None,None,중개거래,"서울 강남구, 서울 서초구",개인,개인,서초구
11650,서초구,잠원동,15-4,신사샤르망에스,20.46,2024,12,23,20850,10,2008,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1582-3,서초센트럴IPARK,24.7552,2024,12,12,35000,28,2020,None,None,중개거래,"서울 강남구, 서울 서초구",개인,개인,서초구
11650,서초구,방배동,3001-2,방배디오슈페리움Ⅰ,40.53,2024,12,8,48000,15,2006,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,24.07,2024,12,20,18000,14,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,659,해피트리앤,21.238,2024,12,20,16800,5,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1589-5,센츄리오피스텔,24.09,2024,12,11,13600,12,1990,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,33.33,2024,12,20,26500,16,2010,None,None,중개거래,"서울 강남구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,12,4,21000,6,2010,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1674-5,하림인터내셔날 오피스텔,24.12,2024,12,18,27800,7,2013,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1337-2,아크로텔 강남역,23.664,2024,12,10,25000,14,2016,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,24.07,2024,12,15,12830,15,1991,None,None,직거래,None,개인,개인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,38.805,2024,12,9,44600,4,2005,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,양재동,275-4,트윈타워,24.07,2024,12,11,14000,5,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1680-1,서초 아르누보씨티,28.29,2024,12,3,21000,13,2010,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1623-3,피앤디 솔로빌,15.76,2024,12,6,13200,13,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1302-1,서초오피스텔,21.78,2024,12,5,23500,3,1988,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,51.33,2025,1,21,53000,11,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1623-3,피앤디 솔로빌,15.76,2025,1,25,13200,10,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1355-17,서초대우디오빌,45.17,2025,1,24,41000,12,2004,None,None,중개거래,서울 서초구,개인,기타,서초구
11650,서초구,양재동,275-1,삼호물산빌딩,27.36,2025,1,24,12000,8,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,24.07,2025,1,15,17500,6,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1303-16,강남역 I'PARK,27.83,2025,1,17,30000,15,2013,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1582-3,서초센트럴IPARK,54.5514,2025,1,25,90000,19,2020,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,33.24,2025,1,13,35000,24,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1337-2,아크로텔 강남역,22.674,2025,1,27,24200,8,2016,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1330-6,강남역 롯데골드로즈,33.23,2025,1,16,23500,17,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,42.114,2025,1,31,36500,13,2003,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,잠원동,76,씨티21,26.46,2025,1,13,52000,4,1988,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1446-11,현대슈퍼빌,37.07,2025,1,16,34000,14,2003,None,None,중개거래,"경기 평택시, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1588-1,(1588-1),24.59,2025,1,20,12000,9,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,28.72,2025,1,31,21000,10,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-3,트윈타워,24.07,2025,1,31,12000,13,1991,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1338-1,풍림아이원플러스,39.563,2025,1,17,29000,3,2004,None,None,중개거래,서울 서초구,법인,법인,서초구
11650,서초구,서초동,1600-4,서초신성미소시티,30.56,2025,1,21,20500,7,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1309-1,서초동오피스텔,32.69,2025,1,6,22500,13,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1339-4,강남 삼부르네상스시티,23.95,2025,1,14,35912,4,2023,None,None,직거래,None,기타,개인,서초구
11650,서초구,서초동,1339-4,강남 삼부르네상스시티,26.29,2025,1,14,41307,5,2023,None,None,직거래,None,기타,법인,서초구
11650,서초구,서초동,1338-1,풍림아이원플러스,39.563,2025,1,20,31000,5,2004,None,None,중개거래,"서울 강남구, 서울 서초구",개인,법인,서초구
11650,서초구,서초동,1327-27,강남역 한화오벨리스크,26.475,2025,1,18,24200,13,2003,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1623-3,피앤디 솔로빌,15.76,2025,1,16,13200,10,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1582-3,서초센트럴IPARK,24.7552,2025,1,2,33500,20,2020,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,우면동,787,서초리슈빌S글로벌,21.52,2025,1,15,16900,3,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1589-10,서초 리슈빌,19.6085,2025,1,16,14000,2,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,662,자연누리 오피스텔,21.39,2025,1,14,16500,3,2015,None,None,중개거래,서울 서초구,법인,개인,서초구
11650,서초구,신원동,662,자연누리 오피스텔,21.39,2025,1,13,15250,3,2015,None,None,중개거래,"경기 성남시 수정구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1674-5,하림인터내셔날 오피스텔,24.12,2025,1,11,28200,10,2013,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1308-26,강남역리가스퀘어,29.59,2025,1,13,25000,14,2012,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,662,자연누리 오피스텔,21.39,2025,1,13,17450,3,2015,None,None,중개거래,"경기 성남시 수정구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1319-11,두산베어스텔,42.0,2025,1,8,35000,9,1999,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,양재동,275-2,윈드스톤호피스텔빌딩,82.8,2025,1,2,47500,7,1992,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1308-16,한서그린빌리지오피스텔,25.34,2025,1,3,19500,4,1990,None,None,중개거래,"서울 강남구, 서울 서초구",개인,개인,서초구
11650,서초구,서초동,1355-17,서초대우디오빌,35.7,2025,1,6,24900,2,2004,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1302-1,서초오피스텔,33.0,2025,1,3,33500,3,1988,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,659,해피트리앤,21.238,2025,1,2,16500,5,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1328-11,대우도씨에빛2,38.805,2025,2,14,36300,19,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1601-2,그린빌오피스텔,31.7,2025,2,25,17600,5,1999,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1307-7,(1307-7),29.14,2025,2,28,28000,5,1990,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,신원동,659,해피트리앤,21.168,2025,2,22,15300,3,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,서초동,1445-3,국제전자센터,47.46,2025,2,28,44500,14,1997,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,방배동,3001-2,방배디오슈페리움Ⅰ,40.53,2025,2,27,46000,10,2006,None,None,중개거래,서울 서초구,개인,법인,서초구
11650,서초구,서초동,1338-20,서초현대렉시온,51.33,2025,2,28,50000,11,2005,None,None,중개거래,서울 서초구,개인,개인,서초구
11650,서초구,우면동,787,서초리슈빌S글로벌,21.82,2025,2,27,16200,2,2015,None,None,중개거래,서울 서초구,개인,개인,서초구
